OID_,sci_name,class,family,order_,biome_freshwater,biome_marine,biome_terrestrial,category,criteria,common_name,movementpattern,Range_Areakm2,FW_Width,FW_Length,Igola_Luhololo,Luisenga,Mwenga,Sens_Score,Sens_Score_1
1126,Tachybaptus ruficollis,AVES,PODICIPEDIDAE,PODICIPEDIFORMES,true,true,true,LC,,Little Grebe,Full Migrant,37436971.384442821145058,,,0.001466423869481,0.001031433333499,0.001150789722248,10.000000000000000,10.000000000000000
1127,Tachymarptis aequatorialis,AVES,APODIDAE,CAPRIMULGIFORMES,true,false,true,LC,,Mottled Swift,Full Migrant,1399471.191859266022220,,,0.039228008949788,0.027591664920144,0.030784543584686,,10.000000000000000
1128,Tadarida ventralis,MAMMALIA,MOLOSSIDAE,CHIROPTERA,false,false,true,DD,,African Giant Free-tailed Bat,,2603911.850605417508632,,,0.021083074846202,0.014829127254134,0.016545138381427,,30.000000000000000
1129,Taphozous mauritianus,MAMMALIA,EMBALLONURIDAE,CHIROPTERA,false,false,true,LC,,Mauritian Tomb Bat,,10153063.671228613704443,,,0.000209003954689,,,,15.000000000000000
1130,Tauraco livingstonii,AVES,MUSOPHAGIDAE,MUSOPHAGIFORMES,false,false,true,LC,,Livingstone's Turaco,Not a Migrant,974147.480366950039752,,,0.056355397458449,0.039638495165671,0.044225420451814,,
1131,Tchagra australis,AVES,MALACONOTIDAE,PASSERIFORMES,false,false,true,LC,,Brown-crowned Tchagra,Not a Migrant,8304807.264645447023213,,,,0.004649564879797,0.005187607674498,,10.000000000000000
1132,Tchagra senegalus,AVES,MALACONOTIDAE,PASSERIFORMES,false,false,true,LC,,Black-crowned Tchagra,Not a Migrant,14953611.838406115770340,,,0.003671251402837,0.002582235021776,0.002881048563174,,10.000000000000000
1133,Telacanthura ussheri,AVES,APODIDAE,CAPRIMULGIFORMES,true,false,true,LC,,Mottled Spinetail,Not a Migrant,5188335.913335826247931,,,,0.007442413297089,0.008303641595481,,10.000000000000000
1134,Telescopus semiannulatus,REPTILIA,COLUBRIDAE,SQUAMATA,false,false,true,LC,,Common Tiger Snake,,7161726.292414220981300,,,0.007665535682001,0.005391680527092,0.006015600169883,,
1135,Terathopius ecaudatus,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,false,false,true,EN,A2acde+3cde+4acde,Bateleur,Not a Migrant,14021926.676350442692637,,,0.003915187242551,0.002753811304427,0.003072479474163,,80.000000000000000
1136,Terpsiphone viridis,AVES,MONARCHIDAE,PASSERIFORMES,false,false,true,LC,,African Paradise-flycatcher,Full Migrant,14483401.317042388021946,,,0.003790440328035,0.002666068511527,0.002974583176854,,
1137,Tetradactylus ellenbergeri,REPTILIA,GERRHOSAURIDAE,SQUAMATA,false,false,true,LC,,Ellen's Whip Lizard,,440660.805445429112297,,,0.124582145180200,,,,
1138,Tetrathemis polleni,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Black-splashed Elf,,5205170.877029092982411,,,0.010546909935560,0.007418342472018,0.008276785319658,,
1139,Thalassornis leuconotus,AVES,ANATIDAE,ANSERIFORMES,true,false,true,LC,,White-backed Duck,Not a Migrant,10031689.498656315729022,,,0.005472504750728,0.003849176172802,0.004294598821771,15.000000000000000,10.000000000000000
1140,Thallomys paedulcus,MAMMALIA,MURIDAE,RODENTIA,false,false,true,LC,,Acacia Rat,,5096527.948382927104831,,,0.010771738916225,0.007576479631281,0.008453221945928,,
1141,Thamnolaea cinnamomeiventris,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,Mocking Cliff-chat,Not a Migrant,2977996.974046475719661,,,0.018434695843438,0.012966346348804,0.014466798414091,,
1142,Thelotornis mossambicanus,REPTILIA,COLUBRIDAE,SQUAMATA,false,false,true,LC,,Eastern Twig Snake,,1602910.422117848880589,,,0.034249242928180,0.024089767998487,0.026877410806514,,
1143,Thermochoria jeanneli,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Clear-winged Piedface,,966714.187244226341136,,,0.056788727297808,0.039943284892974,0.044565480128223,,
1144,Tholymis tillarga,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Old World Twister,Full Migrant,34073382.302456304430962,,,0.001611183414429,0.001133252338979,0.001264391116763,,
1145,Threskiornis aethiopicus,AVES,THRESKIORNITHIDAE,PELECANIFORMES,true,false,true,LC,,African Sacred Ibis,Full Migrant,17728292.792728416621685,,,0.003096658492788,0.002178085653403,0.002430131451742,15.000000000000000,15.000000000000000
1146,Thryonomys gregorianus,MAMMALIA,THRYONOMYIDAE,RODENTIA,false,false,true,LC,,Lesser Cane Rat,,2375910.662868421524763,,,,0.008532865302436,0.015714755524765,,
1147,Thryonomys swinderianus,MAMMALIA,THRYONOMYIDAE,RODENTIA,true,false,true,LC,,Greater Cane Rat,,7541427.861202336847782,,,0.007279585437879,0.005120216078686,0.005712722138860,,
1148,Tilapia sparrmanii,ACTINOPTERYGII,CICHLIDAE,PERCIFORMES,true,false,false,LC,,Banded Tilapia,Full Migrant,3407477.129549591802061,,,0.016111177359383,,,,
1149,Tmetothylacus tenellus,AVES,MOTACILLIDAE,PASSERIFORMES,false,false,true,LC,,Golden Pipit,Full Migrant,1285746.202118553686887,,,,0.002886700988689,0.029114709355330,,15.000000000000000
1150,Tockus deckeni,AVES,BUCEROTIDAE,BUCEROTIFORMES,false,false,true,LC,,Von der Decken's Hornbill,Not a Migrant,1628838.198556639719754,,,,0.004238445618008,0.019309530698672,10.000000000000000,15.000000000000000
1151,Tockus erythrorhynchus,AVES,BUCEROTIDAE,BUCEROTIFORMES,true,false,true,LC,,Red-billed Hornbill,Not a Migrant,9150426.612653957679868,,,,0.004219884145924,0.004708204734600,10.000000000000000,15.000000000000000
1152,Tomopterna luganga,AMPHIBIA,PYXICEPHALIDAE,ANURA,true,false,true,LC,,,,218557.308877913019387,,,,0.170191346572663,0.118953653453371,,
1153,Tomopterna tuberculosa,AMPHIBIA,PYXICEPHALIDAE,ANURA,true,false,true,LC,,Rough Sand Frog,,2053105.002741786418483,,,0.026728320055201,0.007623819716063,,,
1154,Torgos tracheliotos,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,false,false,true,EN,A2abcd+3bcd+4abcd,Lappet-faced Vulture,Not a Migrant,12614686.655713973566890,,,,0.002430561663065,0.003101769617064,,80.000000000000000
1155,Trachylepis maculilabris,REPTILIA,SCINCIDAE,SQUAMATA,false,false,true,LC,,Speckle-lipped Mabuya,,8643152.352782901376486,,,0.006351671959311,0.004467552880604,0.004984533436742,,
1156,Trachylepis planifrons,REPTILIA,SCINCIDAE,SQUAMATA,false,false,true,LC,,Tree Skink,,1422561.802870841696858,,,,0.027138295617338,0.030284857792723,,
1157,Trachylepis striata,REPTILIA,SCINCIDAE,SQUAMATA,false,false,true,LC,,Striped Skink,,8294520.692509261891246,,,0.006618642652710,0.004655331106238,0.005194041162645,,
1158,Trachylepis varia,REPTILIA,SCINCIDAE,SQUAMATA,false,false,true,LC,,Eastern Variable Skink,,2918435.722225534263998,,,0.018810922584706,0.013230971611645,0.014762045836134,,
1159,Trachyphonus vaillantii,AVES,LYBIIDAE,PICIFORMES,false,false,true,LC,,Crested Barbet,Not a Migrant,3120660.365376544650644,,,0.017591939529312,0.012373579842136,0.013805437585998,,10.000000000000000
1160,Tragelaphus oryx,MAMMALIA,BOVIDAE,CETARTIODACTYLA,false,false,true,LC,,Common Eland,,6776775.213455466553569,,,0.008100972322385,0.005697952045762,0.006357313109008,,
1161,Tragelaphus scriptus,MAMMALIA,BOVIDAE,CETARTIODACTYLA,false,false,true,LC,,Bushbuck,,12063886.762029612436891,,,0.004550645204331,0.003200771107427,0.003571160999032,,
1162,Tragelaphus strepsiceros,MAMMALIA,BOVIDAE,CETARTIODACTYLA,false,false,true,LC,,Greater Kudu,,6085591.586976228281856,,,0.009021056976074,0.006345108711175,0.007079358068245,,
1163,Tramea basilaris,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Keyhole Glider,Full Migrant,27238148.634133301675320,,,0.002015499260858,0.001417634535660,0.001581681724407,,
1164,Tramea limbata,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Ferruginous Glider,Full Migrant,15870066.343662645667791,,,0.003459246310029,0.002433117754835,0.002714675601751,,
1165,Trapa natans,MAGNOLIOPSIDA,LYTHRACEAE,MYRTALES,true,false,false,LC,,Water Caltrop,,48780276.308378607034683,,,0.001125423482478,0.000791585105977,0.000883186508189,,
1166,Treron calvus,AVES,COLUMBIDAE,COLUMBIFORMES,true,false,true,LC,,African Green-pigeon,Not a Migrant,10738650.914269672706723,,,0.005112231403879,0.003595771992166,0.004011870973853,10.000000000000000,10.000000000000000
1167,Tricholaema frontata,AVES,LYBIIDAE,PICIFORMES,false,false,true,LC,,Miombo Pied Barbet,Not a Migrant,1376027.778448399854824,,,0.034688494390554,,,,10.000000000000000
1168,Tricholaema lacrymosa,AVES,LYBIIDAE,PICIFORMES,false,false,true,LC,,Spot-flanked Barbet,Not a Migrant,1269405.477448107674718,,,0.043247385815279,0.030418759708522,0.033938786831070,,10.000000000000000
1169,Trichonephila fenestrata,ARACHNIDA,ARANEIDAE,ARANEAE,false,false,true,LC,,Hairy Golden Orb Weaver,Not a Migrant,15478078.398185202851892,,,0.003546852976637,0.002494737343862,0.002783425745301,,
1170,Trichonephila inaurata,ARACHNIDA,ARANEIDAE,ARANEAE,false,false,true,LC,,Red-legged Golden Orb Weaver,Not a Migrant,1908648.834586840821430,,,0.004469591427264,0.018052781497787,0.022572031649096,,
1171,Trichonephila senegalensis,ARACHNIDA,ARANEIDAE,ARANEAE,false,false,true,LC,,Banded Golden Orb Weaver,Not a Migrant,16083465.287172811105847,,,0.003413348271595,0.002400834615036,0.002678656690711,,
1172,Trigonoceps occipitalis,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,false,false,true,CR,A2abcd+3bcd+4abcd,White-headed Vulture,Not a Migrant,7950017.687336876057088,,,,0.004857063431781,0.005419117742332,,100.000000000000000
1173,Tringa glareola,AVES,SCOLOPACIDAE,CHARADRIIFORMES,true,false,true,LC,,Wood Sandpiper,Full Migrant,47101103.011410102248192,,,0.001165545283004,0.000819805433894,0.000914672462997,10.000000000000000,10.000000000000000
1174,Tringa nebularia,AVES,SCOLOPACIDAE,CHARADRIIFORMES,true,true,true,LC,,Common Greenshank,Full Migrant,46524961.182895593345165,,,0.001179978812307,0.000829957493987,0.000925999308886,10.000000000000000,10.000000000000000
1175,Tringa ochropus,AVES,SCOLOPACIDAE,CHARADRIIFORMES,true,false,true,LC,,Green Sandpiper,Full Migrant,43983408.255546249449253,,,0.001248163128247,0.000877916053409,0.000979507582746,10.000000000000000,10.000000000000000
1176,Tringa stagnatilis,AVES,SCOLOPACIDAE,CHARADRIIFORMES,true,true,true,LC,,Marsh Sandpiper,Full Migrant,33193611.826740641146898,,,0.001653886558829,0.001163288297541,0.001297902805099,10.000000000000000,10.000000000000000
1177,Trioceros goetzei,REPTILIA,CHAMAELEONIDAE,SQUAMATA,false,false,true,LC,,Goetze's Whistling Chameleon,,41968.292530553982942,,,1.308093923508056,0.920069363390559,1.026538829759128,,
1178,Trioceros laterispinis,REPTILIA,CHAMAELEONIDAE,SQUAMATA,false,false,true,EN,B1ab(iii),Spiny-sided Chameleon,,531.383099139429532,,,,7.732309885973884,,,
1179,Trioceros tempeli,REPTILIA,CHAMAELEONIDAE,SQUAMATA,false,false,true,LC,,Udzungwa Double-bearded Chameleon,Not a Migrant,5490.988306398611712,,,4.370416202371854,0.638124057457675,4.714568692975996,,
1180,Trioceros werneri,REPTILIA,CHAMAELEONIDAE,SQUAMATA,false,false,true,LC,,Wemer's Three-horned Chameleon,Not a Migrant,8070.024998087370477,,,,0.660212581812112,3.132401586623311,,
1181,Trithemis aconita,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Halfshade Dropwing,,9869499.225020594894886,,,0.005562437078879,0.003912431554104,0.004365174049772,,
1182,Trithemis annulata,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Violet Dropwing,Nomadic,30061873.324683386832476,,,0.001826182548449,0.001284475514022,0.001433113679776,,
1183,Trithemis arteriosa,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Red-veined Dropwing,Nomadic,31031830.961917120963335,,,0.001769101813767,0.001244326840996,0.001388319044215,,
1184,Trithemis bifida,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,,,1238343.086029221536592,,,0.044332196027564,0.031181778803313,0.034790101699075,,
1185,Trithemis donaldsoni,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Denim Dropwing,,7714807.204412137158215,,,0.007115987086214,0.005005146488832,0.005584336816177,,
1186,Trithemis dorsalis,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Highland Dropwing,,3402818.467142274603248,,,0.016133234543461,0.011347575711339,0.012660705327654,,
1187,Trithemis furva,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Navy Dropwing,Not a Migrant,12600652.794374056160450,,,0.004356795583141,0.003064423789886,0.003419035712224,,
1188,Trithemis hecate,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Silhouette Dropwing,,7746193.145732146687806,,,0.007087154606966,0.004984866690608,0.005561710260871,,
1189,Trithemis kirbyi,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Orange-winged Dropwing,Nomadic,28656242.970305744558573,,,0.001915759455841,0.001347480904290,0.001503409988042,,
1190,Trithemis pluvialis,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Russet Dropwing,,5030772.387298519723117,,,0.010912532751001,0.007675509289322,0.008563711212631,,
1191,Trithemis stictica,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Jaunty Dropwing,,11972736.146786818280816,,,0.004585290092938,0.003225139159317,0.003598348896452,,
1192,Trithemis werneri,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Elegant Dropwing,,4689436.439546904526651,,,0.011706837089476,0.008234196302468,0.009187048903784,,
1193,Trochocercus bivittatus,AVES,MONARCHIDAE,PASSERIFORMES,false,false,true,LC,,Eastern Crested-flycatcher,Not a Migrant,1221775.658412143122405,,,0.035126795701849,0.031519886885293,0.035091141784938,,
1194,Turdoides jardineii,AVES,LEIOTRICHIDAE,PASSERIFORMES,true,false,true,LC,,Arrow-marked Babbler,Not a Migrant,5822339.416233421303332,,,0.009428936466013,0.006631997455098,0.007399445278162,,
1195,Turdus abyssinicus,AVES,TURDIDAE,PASSERIFORMES,false,false,true,LC,,Abyssinian Thrush,Altitudinal Migrant,985423.799936293624341,,,0.010497315634827,,0.010220902107210,,
1196,Turdus libonyana,AVES,TURDIDAE,PASSERIFORMES,false,false,true,LC,,Kurrichane Thrush,Not a Migrant,4390047.279702714644372,,,0.012505211206505,0.008795745861259,0.009813580391376,,
1197,Turnix nanus,AVES,TURNICIDAE,CHARADRIIFORMES,false,false,true,LC,,Black-rumped Buttonquail,Full Migrant,8567573.873135255649686,,,0.006407702956769,0.004452148721388,0.005028504281287,,10.000000000000000
1198,Turnix sylvaticus,AVES,TURNICIDAE,CHARADRIIFORMES,false,false,true,LC,,Common Buttonquail,Not a Migrant,17311989.907311230897903,,,0.003171124101455,0.002230462263317,0.002488569028284,,10.000000000000000
1199,Turtur afer,AVES,COLUMBIDAE,COLUMBIFORMES,true,false,true,LC,,Blue-spotted Wood-dove,Full Migrant,10010405.567780012264848,,,0.005484140284578,0.003857360216799,0.004303729914797,10.000000000000000,10.000000000000000
1200,Turtur chalcospilos,AVES,COLUMBIDAE,COLUMBIFORMES,true,false,true,LC,,Emerald-spotted Wood-dove,Not a Migrant,5888787.523407504893839,,,0.009322541902048,0.006557163089632,0.007315951158036,10.000000000000000,10.000000000000000
1201,Turtur tympanistria,AVES,COLUMBIDAE,COLUMBIFORMES,true,false,true,LC,,Tambourine Dove,Full Migrant,8134536.091204896569252,,,0.006748813678334,0.004746889036847,0.005296194081416,10.000000000000000,10.000000000000000
1202,Tuxentius melaena,INSECTA,LYCAENIDAE,LEPIDOPTERA,false,false,true,LC,,Black Pie,,11034889.880799086764455,,,0.004974990147817,0.003499241098759,0.003904169626220,,
1203,Tychaedon quadrivirgata,AVES,MUSCICAPIDAE,PASSERIFORMES,true,false,true,LC,,Bearded Scrub-robin,Not a Migrant,1616232.401256683748215,,,0.031405215125683,,,,
1204,Tylopsis continua,INSECTA,TETTIGONIIDAE,ORTHOPTERA,false,false,true,LC,,Common Grass Katydid,Not a Migrant,4816761.600995695218444,,,,0.000300497748328,0.001491421186580,,
1205,Typha capensis,LILIOPSIDA,TYPHACEAE,POALES,true,false,false,LC,,,,10016416.871003558859229,,,0.005480849004812,0.003855045241074,0.004301147052498,,
1206,Typha domingensis,LILIOPSIDA,TYPHACEAE,POALES,true,false,false,LC,,Southern Cat-tail,,50820027.251844242215157,,,0.001080252636764,0.000759813449131,0.000847738268376,,
1207,Typha latifolia,LILIOPSIDA,TYPHACEAE,POALES,true,false,false,LC,,Broadleaf Cattail,,17774095.463918268680573,,,0.003088678608184,0.002172472870395,0.002423869163343,,
1208,Tyto alba,AVES,TYTONIDAE,STRIGIFORMES,true,false,true,LC,,Common Barn-owl,Not a Migrant,63138627.340133287012577,,,0.000869491003399,0.000611570789830,0.000682341123275,10.000000000000000,10.000000000000000
1209,Tyto capensis,AVES,TYTONIDAE,STRIGIFORMES,true,false,true,LC,,African Grass-owl,Not a Migrant,2692738.088618061970919,,,0.020387600513870,,,10.000000000000000,10.000000000000000
1210,Upupa epops,AVES,UPUPIDAE,BUCEROTIFORMES,false,false,true,LC,,Common Hoopoe,Full Migrant,61806296.594038501381874,,,0.000888234232829,0.000624754148348,0.000697050046281,,20.000000000000000
1211,Uraeginthus angolensis,AVES,ESTRILDIDAE,PASSERIFORMES,false,false,true,LC,,Blue-breasted Cordon-bleu,Not a Migrant,3460233.123499847948551,,,0.004793791047361,0.008547388272635,0.003937222947775,,
1212,Uraeginthus bengalus,AVES,ESTRILDIDAE,PASSERIFORMES,false,false,true,LC,,Red-cheeked Cordon-bleu,Not a Migrant,7659788.557786713354290,,,,0.005041097401040,0.005624447930421,,
1213,Uranomys ruddi,MAMMALIA,MURIDAE,RODENTIA,false,false,true,LC,,Rudd’s Bristle-furred Rat,,4054665.749341903254390,,,0.013539579297785,0.009523285661079,0.010625310337429,,
1214,Uranothauma nubifer,INSECTA,LYCAENIDAE,LEPIDOPTERA,false,false,true,LC,,Black-heart Branded Blue,,9617888.672673445194960,,,0.005707954241060,0.004014783442117,0.004479369991432,,
1215,Urothemis assignata,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Red Basker,,13334263.820427604019642,,,0.004117097814963,0.002895828424515,0.003230930667151,,
1216,Urothemis edwardsii,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Blue Basker,Not a Migrant,17091772.739921778440475,,,0.003211982119970,0.002259200422258,0.002520632736982,,
1217,Vallisneria spiralis,LILIOPSIDA,HYDROCHARITACEAE,ALISMATALES,true,false,false,LC,,Tapegrass,,38053825.037052623927593,,,0.001442653094289,0.001014713768027,0.001132135386110,,
1218,Vanellus albiceps,AVES,CHARADRIIDAE,CHARADRIIFORMES,true,true,true,LC,,White-headed Lapwing,Not a Migrant,7550267.123494296334684,,,,,0.005029378847564,,10.000000000000000
1219,Vanellus armatus,AVES,CHARADRIIDAE,CHARADRIIFORMES,true,true,true,LC,,Blacksmith Lapwing,Not a Migrant,5662132.148236826062202,,,,0.002941098961557,0.006739088801121,,10.000000000000000
1220,Vanellus coronatus,AVES,CHARADRIIDAE,CHARADRIIFORMES,true,false,true,LC,,Crowned Lapwing,Not a Migrant,6790154.582409801892936,,,0.006473910511422,0.005686724760465,0.006344786613976,,10.000000000000000
1221,Vanellus crassirostris,AVES,CHARADRIIDAE,CHARADRIIFORMES,true,false,true,LC,,Long-toed Lapwing,Not a Migrant,3461798.244982050731778,,,,,0.004076583369619,,10.000000000000000
1222,Vanellus lugubris,AVES,CHARADRIIDAE,CHARADRIIFORMES,true,false,true,LC,,Senegal Lapwing,Full Migrant,3561354.437308986205608,,,0.015415053290991,0.010842431123018,0.012097105935307,,10.000000000000000
1223,Vanellus senegallus,AVES,CHARADRIIDAE,CHARADRIIFORMES,true,false,true,LC,,Wattled Lapwing,Not a Migrant,11258643.618791861459613,,,0.004564126140500,0.003429697350640,0.003826578348159,,10.000000000000000
1224,Vanessa cardui,INSECTA,NYMPHALIDAE,LEPIDOPTERA,false,false,true,LC,,Painted Lady,Full Migrant,70316201.471043780446053,,,0.000780737117346,0.000549144285149,0.000612690688632,,
1225,Varanus albigularis,REPTILIA,VARANIDAE,SQUAMATA,false,false,true,LC,,White-throated Monitor,,8473024.848724991083145,,,0.006479205410036,0.004557255629551,0.005084616494166,,
1226,Varanus niloticus,REPTILIA,VARANIDAE,SQUAMATA,false,false,true,LC,,Nile Monitor,,18298959.763961307704449,,,0.003000086843589,0.002110160396506,0.002354345955017,,
1227,Vidua chalybeata,AVES,VIDUIDAE,PASSERIFORMES,false,false,true,LC,,Village Indigobird,Not a Migrant,6962744.192361948080361,,,0.000377240638831,0.005545764589992,0.006187514679710,,
1228,Vidua macroura,AVES,VIDUIDAE,PASSERIFORMES,true,false,true,LC,,Pin-tailed Whydah,Not a Migrant,13175350.500075863674283,,,0.004166755824743,0.002930756201966,0.003269900250552,,
1229,Vidua obtusa,AVES,VIDUIDAE,PASSERIFORMES,false,false,true,LC,,Broad-tailed Paradise-whydah,Not a Migrant,3242393.254522148519754,,,0.016931465164708,0.011909024340993,0.013287124207163,,
1230,Vidua paradisaea,AVES,VIDUIDAE,PASSERIFORMES,false,false,true,LC,,Long-tailed Paradise-whydah,Not a Migrant,4674328.178346538916230,,,0.011744675672012,0.008260810691481,0.009216743082113,,
1231,Wolffia arrhiza,LILIOPSIDA,ARACEAE,ALISMATALES,true,false,false,LC,,Rootless Duckweed,,13132800.080894049257040,,,0.004180256160230,0.002940251884848,0.003280494763945,,
