sci_name,class_name,family_name,order_name,biome_freshwater,biome_marine,biome_terrestrial,category,legend,criteria,common_name,movementpattern,Range_Areakm2,FW_Width,FW_Length,Avian_EAAA,Districts,FW_EAAA,Terrestrial_EAAA,Sensitivity_Score_TL,Sensitivity_Score_WF,aoo_km2,eoo_km2
Rohanixalus shyamrupus,AMPHIBIA,RHACOPHORIDAE,ANURA,TRUE,FALSE,TRUE,LC,Extant (resident),,Hornbill Bubble-nest Frog,Not a Migrant,51750.01335,,,4.322378823,12.92376915,1.219058468,0.518243871,,,,
Rohanixalus vittatus,AMPHIBIA,RHACOPHORIDAE,ANURA,TRUE,FALSE,TRUE,LC,Presence Uncertain,,Striped Asian Treefrog,Not a Migrant,1377012.521,,,0.137675789,0.286758336,0.045813884,0.019476313,,,,4014084
Rostratula benghalensis,AVES,ROSTRATULIDAE,CHARADRIIFORMES,TRUE,TRUE,TRUE,LC,Extant (resident),,Greater Painted-snipe,Not a Migrant,25084479.91,,,0.008917194,0.048972018,0.002514953,0.001069152,10,,,
Rousettus leschenaultii,MAMMALIA,PTEROPODIDAE,CHIROPTERA,FALSE,FALSE,TRUE,NT,Extant (resident),A2cd,Leschenaultâ€™s Rousette,,6907072.189,,,0.032384657,0.177852145,0.009133579,0.00388285,,20,,
Rubigula flaviventris,AVES,PYCNONOTIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Black-crested Bulbul,Not a Migrant,2198940.892,,,0.075474421,0.538351698,0.024446298,0.011655728,,,,
Rucervus duvaucelii,MAMMALIA,CERVIDAE,ARTIODACTYLA,TRUE,FALSE,TRUE,VU,Extant (resident),C1,Barasingha,,34753.9877,,,,0.06908269,,,,,,698302
Rusa unicolor,MAMMALIA,CERVIDAE,ARTIODACTYLA,FALSE,FALSE,TRUE,VU,Extant (resident),A2cd+3cd+4cd,Sambar,,7607179.009,,,0.02940422,0.161483988,0.008292994,0.003525502,,,,
Sagittaria trifolia,LILIOPSIDA,ALISMATACEAE,ALISMATALES,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,,,25359692.95,,,0.008820421,0.048440555,0.00248766,0.001057549,,,,
Salmostoma bacaila,ACTINOPTERYGII,DANIONIDAE,CYPRINIFORMES,TRUE,FALSE,FALSE,LC,Extant (resident),,Large Razorbelly Minnow,Full Migrant,101546.332,1079.996406,2819.319141,,0.544813951,,,,,,3463132
Salvinia cucullata,POLYPODIOPSIDA,SALVINIACEAE,SALVINIALES,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,Asian Watermoss,,3381539.082,,,0.06614833,0.363277659,0.018656088,0.007931042,,,,
Sarcogyps calvus,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,FALSE,FALSE,TRUE,CR,Extant (resident),A2abce+4abce,Red-headed Vulture,Not a Migrant,4467026.191,,,,0.066950544,,,,100,,
Sarcogyps calvus,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,FALSE,FALSE,TRUE,CR,Possibly Extinct,A2abce+4abce,Red-headed Vulture,Not a Migrant,4467026.191,,,0.050074289,0.208050665,0.01412266,0.006003799,,100,,
Saroglossa spilopterus,AVES,STURNIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (non-breeding),,Spot-winged Starling,Full Migrant,732112.8937,,,0.305530969,1.677934665,0.086170169,0.036632502,,,,
Sartoriana spinigera,MALACOSTRACA,GECARCINUCIDAE,DECAPODA,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,433746.8732,,,,1.235564339,,,,,,
Sasia ochracea,AVES,PICIDAE,PICIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,White-browed Piculet,Not a Migrant,1522905.404,,,0.032172463,0.491795181,0.003766289,,,,,
Saussurella cornuta,INSECTA,TETRIGIDAE,ORTHOPTERA,FALSE,FALSE,TRUE,LC,Extant (resident),,Common Pointed Pygmy Groundhopper,Not a Migrant,2819624.925,,,0.079330822,0.435674118,0.022374001,0.009511594,,,,
Saxicola caprata,AVES,MUSCICAPIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Pied Bushchat,Full Migrant,9808814.483,,,0.022804301,0.125238132,0.006431592,0.002734186,,,,
Saxicola ferreus,AVES,MUSCICAPIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (non-breeding),,Grey Bushchat,Not a Migrant,4810709.33,,,,0.059296101,,,,,,
Saxicola ferreus,AVES,MUSCICAPIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Grey Bushchat,Not a Migrant,4810709.33,,,0.046496919,0.196058675,0.013113719,0.00557488,,,,
Saxicola jerdoni,AVES,MUSCICAPIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Jerdon's Bushchat,Not a Migrant,399890.6871,,,0.559360768,2.529441992,0.157758843,0.067066146,,,,
Saxicola leucurus,AVES,MUSCICAPIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,White-tailed Stonechat,Not a Migrant,807270.9258,,,0.273038672,1.21722907,0.078147608,0.033221966,,,,
Saxicola torquatus,AVES,MUSCICAPIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (breeding),,Common Stonechat,Full Migrant,54411029.73,,,0.003881909,0.015686263,0.001159439,0.000492899,,,,
Saxicola torquatus,AVES,MUSCICAPIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (non-breeding),,Common Stonechat,Full Migrant,54411029.73,,,0.00022908,0.006890733,,,,,,
Scabies crispata,BIVALVIA,UNIONIDAE,UNIONIDA,TRUE,FALSE,FALSE,LC,Extant (resident),,,,1871625.712,,,,0.029409776,,,,,,
Scabies crispata,BIVALVIA,UNIONIDAE,UNIONIDA,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,1871625.712,,,0.119512764,0.626788645,0.033706682,0.014329322,,,,
Schistura chindwinica,ACTINOPTERYGII,NEMACHEILIDAE,CYPRINIFORMES,TRUE,FALSE,FALSE,VU,Probably Extant (resident),B1ab(iii); D2,,,13001.72855,71.0507194,219.292837,,0.010262465,,,,,,7000-8000
Schistura manipurensis,ACTINOPTERYGII,NEMACHEILIDAE,CYPRINIFORMES,TRUE,FALSE,FALSE,NT,Extant (resident),,,,20974.59578,129.4671893,421.8325104,0.567493864,,,,,,,26000-27000
Schistura multifasciata,ACTINOPTERYGII,NEMACHEILIDAE,CYPRINIFORMES,TRUE,FALSE,FALSE,LC,Extant (resident),,,,17767.44281,256.510837,1806.099076,,3.113777202,,,,,,470000
Schistura tigrina,ACTINOPTERYGII,NEMACHEILIDAE,CYPRINIFORMES,TRUE,FALSE,FALSE,EN,Extant (resident),B1ab(iii),,,7799.760977,51.37747483,145.0554794,,0.017106906,,,,,,2500-3000
Schistura vinciguerrae,ACTINOPTERYGII,NEMACHEILIDAE,CYPRINIFORMES,TRUE,FALSE,FALSE,LC,Extant (resident),,,,747261.1437,,,0.015928775,0.000178558,,,,,,513932
Schizopygopsis stolickai,ACTINOPTERYGII,CYPRINIDAE,CYPRINIFORMES,TRUE,FALSE,FALSE,LC,Extant (resident),,False Osman,Not a Migrant,2563077.614,,,,0.128195855,,,,,,
Schizothorax plagiostomus,ACTINOPTERYGII,CYPRINIDAE,CYPRINIFORMES,TRUE,FALSE,FALSE,VU,Extant (resident),A2b,Snow Trout,Altitudinal Migrant,6006997.906,,,0.037237097,0.204501087,0.010502133,0.004464647,,,,
Schmidtiphaea chittaranjani,INSECTA,EUPHAEIDAE,ODONATA,TRUE,FALSE,TRUE,DD,Extant (resident),,,,1419.776209,17.01054182,209.6618112,4.145420168,,,,,,,
Schoenicola striatus,AVES,LOCUSTELLIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,VU,Extant (breeding),A2c+3c+4c;C2a(i),Bristled Grassbird,Full Migrant,1195351.753,,,0.03776141,0.657047078,,,,,,
Schoeniparus castaneceps,AVES,PELLORNEIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Rufous-winged Fulvetta,Not a Migrant,1185573.357,,,0.103786382,0.576908068,0.025885453,0.01411773,,,,
Schoeniparus dubius,AVES,PELLORNEIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Rusty-capped Fulvetta,Not a Migrant,1495340.78,,,0.027353427,0.371499176,0.000463243,,,,,
Schoeniparus rufogularis,AVES,PELLORNEIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Rufous-throated Fulvetta,Not a Migrant,447069.2612,,,,0.021806295,,,,,,
Scolopax rusticola,AVES,SCOLOPACIDAE,CHARADRIIFORMES,FALSE,FALSE,TRUE,LC,Extant (non-breeding),,Eurasian Woodcock,Full Migrant,20718700.77,,,0.010796196,0.059291247,0.003044896,0.001294441,10,10,,
Scotomanes ornatus,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,FALSE,FALSE,TRUE,LC,Extant (resident),,Harlequin Bat,,2702063.607,,,0.082782345,0.454629417,0.023347449,0.009925424,,15,,
Scotophilus heathii,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,FALSE,FALSE,TRUE,LC,Extant (resident),,Greater Asiatic Yellow House Bat,,5805992.121,,,0.03852626,0.211580997,0.010865721,0.004619215,,15,,
Segmentina calatha,GASTROPODA,PLANORBIDAE,HYGROPHILA,TRUE,FALSE,FALSE,LC,Extant (resident),,,,2964330.307,,,,2.52E-05,,,,,,
Segmentina calatha,GASTROPODA,PLANORBIDAE,HYGROPHILA,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,2964330.307,,,0.075458245,0.414381299,0.021281802,0.00904728,,,,
Segmentina trochoidea,GASTROPODA,PLANORBIDAE,HYGROPHILA,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,3357998.263,,,0.066612054,0.365824371,0.018786875,0.007986641,,,,
Septaria lineata,GASTROPODA,NERITIDAE,CYCLONERITIDA,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,4999118.706,,,,0.00145373,,,,,,
Serilophus rubropygius,AVES,EURYLAIMIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Grey-browed Broadbill,Not a Migrant,258702.2157,,,0.864635663,3.842091407,0.24385679,0.103667946,,,,
Sermyla riqueti,GASTROPODA,THIARIDAE,SORBEOCONCHA,TRUE,TRUE,FALSE,LC,Probably Extant (resident),,,Not a Migrant,20975425.37,,,,0.000346471,,,,,,
Sesbania bispinosa,MAGNOLIOPSIDA,FABACEAE,FABALES,TRUE,FALSE,TRUE,LC,Possibly Extant (resident),,Sesbania Pea,,9990400.758,,,,0.006265137,,,,,,
Setipinna phasa,ACTINOPTERYGII,ENGRAULIDAE,CLUPEIFORMES,TRUE,FALSE,FALSE,LC,Extant (resident),,Gangetic Hairfin Anchovy,Unknown,1297229.472,,,0.153309144,0.946970162,0.048631559,0.02067415,,,,
Sibia waldeni,AVES,LEIOTRICHIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Streak-throated Barwing,Not a Migrant,346028.5814,,,0.031088969,0.906009556,,,,,,
Sibynophis collaris,REPTILIA,SIBYNOPHIIDAE,SQUAMATA,FALSE,FALSE,TRUE,LC,Extant (resident),,Collared Black-headed Snake,,2847225.968,,,0.078561788,0.431450688,0.022157108,0.009419388,,,,
Sibynophis sagittarius,REPTILIA,SIBYNOPHIIDAE,SQUAMATA,FALSE,FALSE,TRUE,LC,Extant (resident),,Cantorâ€™s Black-headed Snake,,1462457.575,,,,0.000603469,,,,,,
Silonia silondia,ACTINOPTERYGII,AILIIDAE,SILURIFORMES,TRUE,FALSE,FALSE,LC,Extant (resident),,,Full Migrant,4205404.808,,,0.053189448,0.29210924,0.015001241,0.0063773,,,,3626695
Sinomicrurus macclellandi,REPTILIA,ELAPIDAE,SQUAMATA,FALSE,FALSE,TRUE,LC,Extant (resident),,MacLelland's Coral Snake,,4025376.03,,,0.055568265,0.305173379,0.015672149,0.006662515,,,,
Sisor barakensis,ACTINOPTERYGII,SISORIDAE,SILURIFORMES,TRUE,FALSE,FALSE,VU,Extant (resident),B1ab(iii); D2,,,1741.064125,22.04950716,63.43473662,,27.21753033,,,,,,9000-10000
Sisor barakensis,ACTINOPTERYGII,SISORIDAE,SILURIFORMES,TRUE,FALSE,FALSE,VU,Probably Extant (resident),B1ab(iii); D2,,,1741.064125,22.04950716,63.43473662,,9.483316384,,,,,,9000-10000
Sisor chennuah,ACTINOPTERYGII,SISORIDAE,SILURIFORMES,TRUE,FALSE,FALSE,DD,Probably Extant (resident),,,,51948.91208,164.6793208,415.8308631,,3.893848008,,,,,,
Sisor rabdophorus,ACTINOPTERYGII,SISORIDAE,SILURIFORMES,TRUE,FALSE,FALSE,LC,Extant (resident),,,,49752.81583,616.6159939,1467.075,,1.111974417,,,,,,
Sitta cinnamoventris,AVES,SITTIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Chestnut-bellied Nuthatch,Not a Migrant,795751.3594,,,0.281096801,1.543745529,0.079278899,0.033702898,,,,
Sitta formosa,AVES,SITTIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,VU,Extant (resident),C2a(i),Beautiful Nuthatch,Altitudinal Migrant,447590.1458,,,0.161452084,0.8140916,0.027516747,0.008321505,,,,
Sitta frontalis,AVES,SITTIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Velvet-fronted Nuthatch,Not a Migrant,5243205.951,,,0.042661525,0.234291312,0.012032007,0.005115025,,,,
Sitta himalayensis,AVES,SITTIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,White-tailed Nuthatch,Not a Migrant,422814.7485,,,0.020575117,0.257579667,,,,,,
Siva cyanouroptera,AVES,LEIOTRICHIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Blue-winged Minla,Altitudinal Migrant,2854649.634,,,0.078357484,0.259599649,0.022099487,0.009394893,,,,
Smithophis bicolor,REPTILIA,NATRICIDAE,SQUAMATA,FALSE,FALSE,TRUE,LC,Extant (resident),,Two-coloured Forest Snake,,184129.4335,,,0.813411046,4.862531918,0.270668186,0.122862198,,,,
Solenaia soleniformis,BIVALVIA,UNIONIDAE,UNIONIDA,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,378436.372,,,0.591072049,3.24608757,0.166702507,0.07086826,,,2000-4000,20000-40000
Sparganium fallax,LILIOPSIDA,TYPHACEAE,POALES,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,,,8250425.179,,,0.027111713,0.148893854,0.007646429,0.003250636,,,,
Sparganium subglobosum,LILIOPSIDA,TYPHACEAE,POALES,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,BurrÂ­-reed,,15186826.03,,,0.014728763,0.08088837,0.004154014,0.001765947,,,,
Spatula clypeata,AVES,ANATIDAE,ANSERIFORMES,TRUE,TRUE,TRUE,LC,Extant (non-breeding),,Northern Shoveler,Full Migrant,50185909.76,,,0.004457091,0.021918967,0.001257052,0.000534396,15,10,,
Spatula querquedula,AVES,ANATIDAE,ANSERIFORMES,TRUE,TRUE,TRUE,LC,Extant (non-breeding),,Garganey,Full Migrant,34227517.48,,,0.006535185,0.035890351,0.001843145,0.000783555,15,10,,
Spelaeornis chocolatinus,AVES,TIMALIIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,VU,Extant (resident),C2a(ii),Naga Wren-babbler,Not a Migrant,11147.16013,,,0.421235022,,,,,,,
Sperata aor,ACTINOPTERYGII,BAGRIDAE,SILURIFORMES,TRUE,FALSE,FALSE,LC,Extant (resident),,Long-whiskered Catfish,Full Migrant,4995432.51,,,0.044777537,0.245912161,0.012628795,0.00536873,,,,4605302
Sphaerium austeni,BIVALVIA,SPHAERIIDAE,VENERIDA,TRUE,FALSE,FALSE,NT,Probably Extant (resident),,,,71642.13807,227.576899,452.7868387,1.971233563,7.809171489,0.614860338,0.223763751,,,,
Sphaerium indicum,BIVALVIA,SPHAERIIDAE,VENERIDA,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,458016.0659,,,0.025988072,0.103753774,,,,,,
Sphenomorphus indicus,REPTILIA,SCINCIDAE,SQUAMATA,FALSE,FALSE,TRUE,LC,Extant (resident),,Indian Forest Skink,,5270703.665,,,0.042438956,0.233068994,0.011969235,0.005088339,,,,
Sphenomorphus maculatus,REPTILIA,SCINCIDAE,SQUAMATA,TRUE,FALSE,TRUE,LC,Extant (resident),,Spotted Forest Skink,,2287631.792,,,0.097779355,0.536990965,0.027577118,0.011723533,,,,
Spilopelia chinensis,AVES,COLUMBIDAE,COLUMBIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Eastern Spotted Dove,Full Migrant,8454265.187,,,0.026458025,0.112901432,0.007462067,0.00317226,10,10,,
Spilopelia suratensis,AVES,COLUMBIDAE,COLUMBIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Western Spotted Dove,Full Migrant,2972334.884,,,,0.092162885,,,10,10,,
Spilornis cheela,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Crested Serpent-eagle,Not a Migrant,7045621.837,,,0.031747824,0.174354746,0.008953971,0.003806495,,10,,
Spirodela polyrhiza,LILIOPSIDA,ARACEAE,ALISMATALES,TRUE,FALSE,FALSE,LC,Extant (resident),,Greater Duckweed,,80764386.85,,,0.002769577,0.01512108,0.000781115,0.000332066,,,,
Spizixos canifrons,AVES,PYCNONOTIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Crested Finchbill,Not a Migrant,1167619.993,,,0.191571884,1.052086818,0.054029815,0.022969054,,,,
Stachyris nigriceps,AVES,TIMALIIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Grey-throated Babbler,Not a Migrant,1926803.956,,,0.111981129,0.617742719,0.032508568,0.01391897,,,,
Staphida castaniceps,AVES,ZOSTEROPIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Striated Yuhina,Altitudinal Migrant,497110.7136,,,0.382862095,1.531183656,0.12398635,0.053950009,,,,
Stenothyra deltae,GASTROPODA,STENOTHYRIDAE,LITTORINIMORPHA,TRUE,TRUE,FALSE,LC,Probably Extant (resident),,,,1195201.401,,,,0.06376045,,,,,,
Stenothyra echinata,GASTROPODA,STENOTHYRIDAE,LITTORINIMORPHA,TRUE,FALSE,FALSE,DD,Probably Extant (resident),,,,224916.0855,465.9935733,766.1063666,,0.032311477,,,,,,
Stenothyra ornata,GASTROPODA,STENOTHYRIDAE,LITTORINIMORPHA,TRUE,TRUE,FALSE,LC,Probably Extant (resident),,,,788342.5663,,,,0.009218544,,,,,,
Stenothyra soluta,GASTROPODA,STENOTHYRIDAE,LITTORINIMORPHA,TRUE,TRUE,FALSE,LC,Probably Extant (resident),,,,321839.0646,,,,0.022580761,,,,,,
Sterna acuticauda,AVES,LARIDAE,CHARADRIIFORMES,TRUE,FALSE,TRUE,EN,Extant (resident),C2a(ii),Black-bellied Tern,Not a Migrant,3562523.79,,,0.025188378,0.322501873,0.003822655,,40,60,,
Sterna aurantia,AVES,LARIDAE,CHARADRIIFORMES,TRUE,TRUE,TRUE,VU,Extant (resident),A2bcd+3bcd+4bcd,River Tern,Not a Migrant,5733297.986,,,0.039014745,0.214263694,0.011003491,0.004677784,30,45,,
Streptopelia decaocto,AVES,COLUMBIDAE,COLUMBIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Eurasian Collared-dove,Not a Migrant,19352084.13,,,0.011558608,0.06347831,0.003259922,0.001385852,10,10,,
Streptopelia orientalis,AVES,COLUMBIDAE,COLUMBIFORMES,FALSE,FALSE,TRUE,LC,Extant (non-breeding),,Oriental Turtle-dove,Full Migrant,20080301.94,,,,0.002396514,,,10,10,,
Streptopelia orientalis,AVES,COLUMBIDAE,COLUMBIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Oriental Turtle-dove,Full Migrant,20080301.94,,,0.011139432,0.058779737,0.0031417,0.001335594,10,10,,
Streptopelia tranquebarica,AVES,COLUMBIDAE,COLUMBIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Red Collared-dove,Full Migrant,9576571.988,,,0.023357331,0.128275296,0.006587565,0.002800493,10,10,,
Strix leptogrammica,AVES,STRIGIDAE,STRIGIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Brown Wood-owl,Not a Migrant,5452984.365,,,0.03576117,0.141013782,0.011569131,0.004918248,10,10,,
Stuckenia pectinata,LILIOPSIDA,POTAMOGETONACEAE,ALISMATALES,TRUE,FALSE,FALSE,LC,Extant (resident),,Fennel Pondweed,,78267642.94,,,0.002857926,0.015695344,0.000806033,0.000342659,,,,
Sturnia malabarica,AVES,STURNIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Chestnut-tailed Starling,Not a Migrant,5303879.425,,,0.042173501,0.231611148,0.011894368,0.005056511,,,,
Sulcospira huegeli,GASTROPODA,PACHYCHILIDAE,SORBEOCONCHA,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,628320.9235,,,0.356001453,1.955111723,0.10040457,0.042683804,,,,
Suncus etruscus,MAMMALIA,SORICIDAE,EULIPOTYPHLA,FALSE,FALSE,TRUE,LC,Extant (resident),,Pygmy White-toothed Shrew,,3746225.596,,,0.059708941,0.294419362,0.016839961,0.007158973,,,,
Suncus murinus,MAMMALIA,SORICIDAE,EULIPOTYPHLA,FALSE,FALSE,TRUE,LC,Extant (resident),,House Shrew,,9473940.423,,,0.023610362,0.129664907,0.006658929,0.002830831,,,,24954758
Surniculus dicruroides,AVES,CUCULIDAE,CUCULIFORMES,FALSE,FALSE,TRUE,LC,Extant (breeding),,Fork-tailed Drongo-cuckoo,Full Migrant,5404269.168,,,0.041390085,0.227308738,0.011673418,0.004962582,,,,
Surniculus lugubris,AVES,CUCULIDAE,CUCULIFORMES,FALSE,FALSE,TRUE,LC,Extant (breeding),,Square-tailed Drongo-cuckoo,Full Migrant,1824915.852,,,0.004249751,0.205803964,,,,,,
Sus scrofa,MAMMALIA,SUIDAE,ARTIODACTYLA,FALSE,FALSE,TRUE,LC,Extant (resident),,Wild Boar,,28059888.74,,,0.007971634,0.043779133,0.002248273,0.000955782,,,,">20,000"
Suthora atrosuperciliaris,AVES,PARADOXORNITHIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Pale-billed Parrotbill,Not a Migrant,205263.5073,,,,1.044339906,,,,,,
Suthora nipalensis,AVES,PARADOXORNITHIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Black-throated Parrotbill,Not a Migrant,411409.0183,,,0.010466494,0.683064022,,,,,,
Sympetrum hypomelas,INSECTA,LIBELLULIDAE,ODONATA,TRUE,FALSE,TRUE,LC,Probably Extant (resident),,,,2115741.85,,,0.105723277,0.580617906,0.029817575,0.012675992,,,200000,400000
Synoicus chinensis,AVES,PHASIANIDAE,GALLIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Asian Blue Quail,Not a Migrant,8210578.602,,,0.027243289,0.149616448,0.007683538,0.003266411,10,10,,
Systomus sarana,ACTINOPTERYGII,CYPRINIDAE,CYPRINIFORMES,TRUE,FALSE,FALSE,LC,Extant (resident),,,Unknown,4668743.296,,,0.047910786,0.263119543,0.013512478,0.0057444,,,,
Tachybaptus ruficollis,AVES,PODICIPEDIDAE,PODICIPEDIFORMES,TRUE,TRUE,TRUE,LC,Extant (resident),,Little Grebe,Full Migrant,37590677.04,,,0.005950496,0.032679316,0.001678243,0.000713452,10,10,,
Tadorna ferruginea,AVES,ANATIDAE,ANSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (non-breeding),,Ruddy Shelduck,Full Migrant,24450189.33,,,0.009148525,0.050242458,0.002580196,0.001096888,15,10,,
Takydromus khasiensis,REPTILIA,LACERTIDAE,SQUAMATA,FALSE,FALSE,TRUE,LC,Extant (resident),,Java Grass Lizard,,32582.49141,,,,0.416668902,,,,,,
Tamiops mcclellandii,MAMMALIA,SCIURIDAE,RODENTIA,FALSE,FALSE,TRUE,LC,Extant (resident),,Himalayan Striped Squirrel,,1472113.22,,,0.151946983,0.834472231,0.042854239,0.018218115,,,>2001,3611939
Tanysiphon rivalis,BIVALVIA,SPHAERIIDAE,VENERIDA,TRUE,TRUE,FALSE,LC,Probably Extant (resident),,,,321839.0661,,,,0.022580761,,,,,,20000
Taphozous longimanus,MAMMALIA,EMBALLONURIDAE,CHIROPTERA,FALSE,FALSE,TRUE,LC,Extant (resident),,Long-winged Tomb Bat,,4929052.083,,,,0.031296981,,,,15,,
Tarebia granifera,GASTROPODA,THIARIDAE,SORBEOCONCHA,TRUE,FALSE,FALSE,LC,Probably Extant (seasonality uncertain),,,,11823859.54,,,0.018917948,0.103894807,0.005335508,0.002268221,,,,
Tarebia lineata,GASTROPODA,THIARIDAE,SORBEOCONCHA,TRUE,FALSE,FALSE,LC,Extant (resident),,,,2768777.08,,,0.069642873,0.254054693,0.022784894,0.009686268,,,,
Tarebia lineata,GASTROPODA,THIARIDAE,SORBEOCONCHA,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,2768777.08,,,0.011144837,0.189620463,,3.74E-09,,,,
Tarsiger chrysaeus,AVES,MUSCICAPIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (non-breeding),,Golden Bush-robin,Full Migrant,1065785.544,,,,0.078127123,,,,,,
Tarsiger cyanurus,AVES,MUSCICAPIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (non-breeding),,Orange-flanked Bush-robin,Full Migrant,28628047.67,,,0.007813427,0.040351186,0.002203653,0.000936813,,,,
Tarsiger rufilatus,AVES,MUSCICAPIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (non-breeding),,Himalayan Bush-robin,Full Migrant,2646896.899,,,0.084507697,0.436426391,0.023834057,0.01013229,,,,
Tephrodornis pondicerianus,AVES,VANGIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Common Woodshrike,Not a Migrant,4432516.02,,,0.002908686,0.096734281,,,,,,
Tephrodornis virgatus,AVES,VANGIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Large Woodshrike,Altitudinal Migrant,4690292.903,,,0.047690659,0.261910637,0.013450395,0.005718007,,,,
Terpsiphone affinis,AVES,MONARCHIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (breeding),,Oriental Paradise-flycatcher,Full Migrant,3805923.315,,,0.013923631,0.170643075,0.001164594,,,,,
Terpsiphone affinis,AVES,MONARCHIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (non-breeding),,Oriental Paradise-flycatcher,Full Migrant,3805923.315,,,0.044848746,0.152126855,0.015411224,0.007046681,,,,
Tesia cyaniventer,AVES,SCOTOCERCIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Grey-bellied Tesia,Altitudinal Migrant,2108432.965,,,0.106089767,0.582630619,0.029920938,0.012719934,,,,
Tesia olivea,AVES,SCOTOCERCIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (non-breeding),,Slaty-bellied Tesia,Altitudinal Migrant,1819442.137,,,,0.167553116,,,,,,
Tesia olivea,AVES,SCOTOCERCIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Slaty-bellied Tesia,Altitudinal Migrant,1819442.137,,,0.12294052,0.505873834,0.034673426,0.014740302,,,,
